Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,20.860001,21.559999,20.860001,21.340000,21.340000,87620
2019-12-24,21.620001,21.620001,21.139999,21.600000,21.600000,19936
2019-12-27,21.620001,22.219999,21.400000,22.000000,22.000000,303746
2019-12-30,22.400000,22.400000,21.840000,22.139999,22.139999,154885
2019-12-31,22.280001,22.379999,21.860001,22.299999,22.299999,26968
2020-01-02,22.320000,22.680000,22.160000,22.500000,22.500000,68997
2020-01-03,22.700001,22.700001,22.040001,22.200001,22.200001,94966
2020-01-06,22.780001,22.799999,22.160000,22.200001,22.200001,231038
2020-01-07,22.000000,22.340000,22.000000,22.200001,22.200001,55362
2020-01-08,22.120001,22.280001,22.020000,22.160000,22.160000,53639
2020-01-09,22.020000,22.379999,21.844999,22.100000,22.100000,119746
2020-01-10,22.240000,22.719999,22.100000,22.500000,22.500000,265081
2020-01-13,22.980000,22.980000,22.160000,22.340000,22.340000,69084
2020-01-14,22.480000,22.620001,22.059999,22.620001,22.620001,275404
2020-01-15,22.620001,22.867001,22.139999,22.520000,22.520000,48218
2020-01-16,22.540001,23.180000,22.500000,23.100000,23.100000,89037
2020-01-17,23.340000,24.240000,23.340000,24.020000,24.020000,178582
2020-01-20,23.500000,24.820000,23.500000,24.500000,24.500000,95285
2020-01-21,24.500000,24.900000,23.740000,24.700001,24.700001,277808
2020-01-22,24.680000,25.340000,24.680000,25.219999,25.219999,230757
2020-01-23,24.959999,25.280001,24.600000,24.600000,24.600000,511683
2020-01-24,24.740000,25.240000,24.520000,24.600000,24.600000,125241
2020-01-27,24.580000,24.600000,24.000000,24.160000,24.160000,292088
2020-01-28,24.900000,24.900000,23.920000,24.459999,24.459999,211892
2020-01-29,24.299999,24.719999,24.080000,24.200001,24.200001,493069
2020-01-30,23.959999,24.139999,23.719999,24.000000,24.000000,79815
2020-01-31,24.379999,24.379999,23.360001,23.540001,23.540001,114451
2020-02-03,24.260000,24.260000,23.280001,23.299999,23.299999,83313
2020-02-04,23.639999,23.760000,23.200001,23.219999,23.219999,199981
2020-02-05,23.200001,23.680000,22.980000,23.260000,23.260000,227313
2020-02-06,23.340000,23.580000,23.340000,23.400000,23.400000,112708
2020-02-07,24.059999,24.100000,23.000000,23.440001,23.440001,90289
2020-02-10,23.400000,23.440001,22.940001,22.959999,22.959999,64935
2020-02-11,22.900000,23.360001,22.860001,23.000000,23.000000,254073
2020-02-12,23.299999,23.360001,22.920000,23.000000,23.000000,275197
2020-02-13,23.700001,23.700001,22.879999,23.299999,23.299999,110828
2020-02-14,23.500000,23.700001,23.255951,23.459999,23.459999,131351
2020-02-17,23.020000,23.660000,23.020000,23.459999,23.459999,113833
2020-02-18,23.459999,23.520000,23.120001,23.299999,23.299999,51257
2020-02-19,23.719999,23.719999,23.320000,23.500000,23.500000,115235
2020-02-20,23.559999,23.580000,23.299999,23.299999,23.299999,87538
2020-02-21,23.379999,23.860001,23.180000,23.320000,23.320000,98004
2020-02-24,23.000000,23.000000,22.120001,22.299999,22.299999,129393
2020-02-25,22.400000,22.959999,22.000000,22.500000,22.500000,197321
2020-02-26,22.000000,22.500000,21.540001,22.020000,22.020000,222303
2020-02-27,21.820000,21.820000,20.020000,20.620001,20.620001,505476
2020-02-28,20.000000,20.160000,18.740000,19.270000,19.270000,570936
2020-03-02,19.500000,20.480000,19.040001,19.469999,19.469999,811662
2020-03-03,19.430000,19.900000,19.000000,19.049999,19.049999,336856
2020-03-04,19.200001,19.299999,18.590000,18.799999,18.799999,309653
2020-03-05,18.900000,19.059999,18.500000,18.799999,18.799999,289720
2020-03-06,18.530001,18.790001,17.260000,18.000000,18.000000,173093
2020-03-09,16.799999,25.376530,15.080000,15.790000,15.790000,320255
2020-03-10,15.400000,16.799999,15.400000,16.450001,16.450001,435787
2020-03-11,16.230000,16.840000,15.950000,16.170000,16.170000,277171
2020-03-12,15.680000,15.900000,13.910000,13.950000,13.950000,249746
2020-03-13,14.000000,14.360000,12.940000,13.070000,13.070000,428620
2020-03-16,12.670000,13.440000,11.200000,13.230000,13.230000,400113
2020-03-17,13.630000,14.300000,13.140000,14.100000,14.100000,226993
2020-03-18,13.670000,14.000000,12.520000,12.880000,12.880000,615537
2020-03-19,12.490000,13.470000,12.200000,13.010000,13.010000,641582
2020-03-20,13.350000,14.150000,13.030000,13.800000,13.800000,395487
2020-03-23,13.390000,14.100000,12.800000,14.030000,14.030000,197046
2020-03-24,14.030000,15.320000,14.030000,14.680000,14.680000,218588
2020-03-25,14.920000,15.600000,14.920000,15.330000,15.330000,213455
2020-03-26,15.790000,15.790000,14.430000,15.240000,15.240000,132472
2020-03-27,15.700000,15.700000,14.410000,14.500000,14.500000,61165
2020-03-30,14.290000,15.180000,14.170000,15.040000,15.040000,118377
2020-03-31,15.040000,16.459999,14.170000,16.240000,16.240000,170100
2020-04-01,16.260000,16.260000,15.180000,15.240000,15.240000,54355
2020-04-02,14.780000,16.000000,14.780000,15.680000,15.680000,106626
2020-04-03,15.200000,16.160000,15.200000,15.780000,15.780000,64492
2020-04-06,17.000000,17.379999,16.760000,17.000000,17.000000,129676
2020-04-07,17.520000,17.780001,16.240000,16.600000,16.600000,51235
2020-04-08,17.100000,17.160000,16.219999,16.500000,16.500000,42741
2020-04-09,16.020000,16.799999,16.000000,16.440001,16.440001,112742
2020-04-14,16.920000,16.920000,16.299999,16.340000,16.340000,55190
2020-04-15,16.700001,16.700001,15.120000,15.320000,15.320000,81434
2020-04-16,16.000000,16.040001,15.500000,15.680000,15.680000,103491
2020-04-17,15.460000,16.020000,15.320000,15.500000,15.500000,75737
2020-04-20,15.100000,16.000000,15.100000,16.000000,16.000000,80808
2020-04-21,15.780000,16.000000,15.220000,15.580000,15.580000,101620
2020-04-22,16.040001,16.040001,15.300000,15.500000,15.500000,124958
2020-04-23,15.960000,16.600000,15.780000,16.600000,16.600000,165310
2020-04-24,16.700001,16.700001,15.860000,15.940000,15.940000,118704
2020-04-27,16.000000,16.740000,15.960000,16.500000,16.500000,120045
2020-04-28,16.900000,17.320000,16.400000,16.780001,16.780001,195031
2020-04-29,17.000000,18.100000,16.980000,17.980000,17.980000,182393
2020-04-30,17.700001,18.500000,16.840000,18.000000,18.000000,240638
2020-05-01,17.299999,18.160000,17.299999,18.000000,18.000000,67535
2020-05-04,17.900000,18.180000,17.600000,18.000000,18.000000,45536
2020-05-05,18.480000,18.480000,17.879999,18.000000,18.000000,180281
2020-05-06,18.520000,18.520000,17.680000,18.000000,18.000000,184151
2020-05-07,18.000000,18.780001,17.500000,18.139999,18.139999,88946
2020-05-11,18.139999,18.580000,17.400000,17.580000,17.580000,72661
2020-05-12,18.360001,18.360001,17.459999,17.520000,17.520000,60174
2020-05-13,18.040001,18.040001,17.200001,17.240000,17.240000,83887
2020-05-14,17.660000,17.660000,16.740000,17.000000,17.000000,153745
2020-05-15,17.480000,17.620001,16.799999,16.879999,16.879999,49211
2020-05-18,17.379999,17.719999,17.040001,17.400000,17.400000,124412
2020-05-19,17.620001,18.500000,17.480000,18.340000,18.340000,128451
2020-05-20,18.400000,19.160000,18.030001,18.820000,18.820000,269003
2020-05-21,19.100000,19.100000,18.200001,18.500000,18.500000,236819
2020-05-22,18.100000,18.840000,17.900000,17.959999,17.959999,93840
2020-05-26,18.480000,18.480000,17.740000,17.879999,17.879999,147138
2020-05-27,18.219999,18.219999,17.719999,17.900000,17.900000,169118
2020-05-28,18.379999,18.379999,17.740000,18.180000,18.180000,151539
2020-05-29,18.200001,18.200001,17.580000,17.860001,17.860001,122620
2020-06-01,18.299999,18.299999,17.500000,17.500000,17.500000,36170
2020-06-02,17.680000,17.940001,17.379999,17.719999,17.719999,123371
2020-06-03,18.020000,18.320000,17.600000,18.200001,18.200001,141757
2020-06-04,18.440001,18.500000,17.900000,17.900000,17.900000,165054
2020-06-05,17.900000,18.400000,17.900000,18.020000,18.020000,129856
2020-06-08,18.379999,19.000000,18.000000,18.900000,18.900000,180385
2020-06-09,19.000000,19.000000,18.500000,18.780001,18.780001,139319
2020-06-10,18.980000,19.160000,18.379999,19.000000,19.000000,190333
2020-06-11,19.000000,19.000000,18.459999,18.500000,18.500000,124064
2020-06-12,18.940001,19.000000,18.480000,18.580000,18.580000,46494
2020-06-15,19.000000,18.639999,18.459999,18.580000,18.580000,47169
2020-06-16,19.000000,19.000000,18.600000,18.900000,18.900000,89279
2020-06-17,18.900000,19.180000,18.860001,19.120001,19.120001,103980
2020-06-18,19.240000,19.240000,18.600000,18.740000,18.740000,131209
2020-06-19,19.139999,19.200001,18.600000,18.700001,18.700001,176436
2020-06-22,19.139999,21.000000,18.480000,20.299999,20.299999,280745
2020-06-23,20.500000,22.549999,20.500000,22.200001,22.200001,347645
2020-06-24,22.650000,23.100000,22.350000,22.500000,22.500000,153412
2020-06-25,22.950001,22.950001,22.250000,22.650000,22.650000,140157
2020-06-26,22.900000,23.150000,22.497749,22.500000,22.500000,138004
2020-06-29,22.600000,23.100000,22.049999,22.400000,22.400000,112429
2020-06-30,22.700001,23.049999,22.250000,22.500000,22.500000,105620
2020-07-01,22.950001,22.950001,21.950001,22.500000,22.500000,64653
2020-07-02,22.500000,24.350000,22.450001,23.549999,23.549999,399402
2020-07-03,22.900000,24.900000,22.900000,24.400000,24.400000,290953
2020-07-06,25.150000,26.350000,24.900000,25.750000,25.750000,571226
2020-07-07,26.250000,26.650000,25.750000,26.000000,26.000000,419011
2020-07-08,26.150000,26.200001,25.749479,25.750000,25.750000,113078
2020-07-09,25.900000,25.900000,25.150000,25.600000,25.600000,96143
2020-07-10,25.450001,25.700001,25.400000,25.700001,25.700001,162765
2020-07-13,25.700001,25.950001,25.700001,25.799999,25.799999,101999
2020-07-14,25.600000,25.700001,25.000000,25.150000,25.150000,127736
2020-07-15,25.200001,26.000000,25.200001,25.350000,25.350000,169724
2020-07-16,25.250000,25.600000,25.250000,25.600000,25.600000,68069
2020-07-17,25.600000,25.650000,25.150000,25.150000,25.150000,200911
2020-07-20,25.299999,25.700001,25.200001,25.450001,25.450001,265459
2020-07-21,25.700001,26.500000,25.700001,26.150000,26.150000,449579
2020-07-22,26.350000,26.500000,25.900000,26.049999,26.049999,392829
2020-07-23,26.600000,26.950001,26.400000,26.799999,26.799999,570176
2020-07-24,26.700001,26.700001,26.299999,26.600000,26.600000,247694
2020-07-27,26.799999,27.000000,26.549999,26.799999,26.799999,404849
2020-07-28,26.600000,27.400000,26.600000,27.299999,27.299999,338957
2020-07-29,27.500000,27.950001,27.450001,27.600000,27.600000,241562
2020-07-30,27.549999,27.600000,26.700001,27.000000,27.000000,167935
2020-07-31,27.450001,27.500000,26.450001,26.450001,26.450001,323060
2020-08-03,26.950001,27.700001,26.750000,27.450001,27.450001,276365
2020-08-04,28.000000,28.000000,27.299999,27.600000,27.600000,340265
2020-08-05,27.850000,28.000000,27.600000,27.850000,27.850000,221247
2020-08-06,27.850000,27.900000,26.900000,27.000000,27.000000,223652
2020-08-07,27.150000,27.299999,26.650000,26.900000,26.900000,224284
2020-08-10,26.850000,27.350000,26.799999,27.100000,27.100000,188231
2020-08-11,27.299999,27.500000,26.950001,27.000000,27.000000,263686
2020-08-12,27.000000,27.150000,26.799999,26.900000,26.900000,128758
2020-08-13,27.100000,28.000000,26.850000,28.000000,28.000000,184018
2020-08-14,27.850000,28.549999,27.549999,28.549999,28.549999,589380
2020-08-17,28.600000,29.200001,28.400000,28.600000,28.600000,521418
2020-08-18,28.450001,28.549999,28.049999,28.150000,28.150000,484380
2020-08-19,28.600000,29.600000,28.500000,29.600000,29.600000,329624
2020-08-20,29.600000,29.700001,28.549999,28.549999,28.549999,298198
2020-08-21,28.850000,29.799999,28.650000,28.900000,28.900000,344527
2020-08-24,29.250000,29.650000,28.900000,29.400000,29.400000,842188
2020-08-25,29.600000,31.299999,29.400000,30.600000,30.600000,497493
2020-08-26,31.000000,31.100000,30.200001,30.950001,30.950001,766714
2020-08-27,30.900000,32.500000,30.700001,30.900000,30.900000,533360
2020-08-28,31.299999,31.500000,30.350000,30.850000,30.850000,296449
2020-09-01,31.799999,33.049999,31.700001,32.599998,32.599998,696727
2020-09-02,32.650002,32.799999,30.850000,30.950001,30.950001,453223
2020-09-03,30.750000,31.400000,29.650000,29.850000,29.850000,339357
2020-09-04,29.900000,30.650000,28.600000,28.850000,28.850000,511266
2020-09-07,29.250000,29.299999,28.549999,28.799999,28.799999,233689
2020-09-08,28.850000,29.000000,27.000000,27.600000,27.600000,595295
2020-09-09,27.450001,28.549999,27.200001,28.500000,28.500000,425527
2020-09-10,29.000000,29.049999,28.100000,28.450001,28.450001,299617
2020-09-11,28.650000,28.650000,28.250000,28.299999,28.299999,207655
2020-09-14,28.700001,29.850000,28.500000,29.549999,29.549999,355397
2020-09-15,29.799999,30.549999,29.450001,29.700001,29.700001,333148
2020-09-16,29.700001,30.100000,28.900000,28.950001,28.950001,510791
2020-09-17,28.600000,29.100000,28.400000,28.700001,28.700001,480768
2020-09-18,29.100000,29.500000,29.000000,29.000000,29.000000,550693
2020-09-21,29.250000,29.500000,28.400000,28.400000,28.400000,327717
2020-09-22,28.700001,29.750000,28.650000,29.450001,29.450001,375510
2020-09-23,30.350000,32.049999,30.299999,30.600000,30.600000,766228
2020-09-24,28.600000,29.150000,28.000000,28.299999,28.299999,3939215
2020-09-25,28.950001,28.972601,27.799999,27.850000,27.850000,880175
2020-09-28,27.950001,28.500000,27.399611,27.400000,27.400000,696383
2020-09-29,27.850000,27.950001,26.850000,27.000000,27.000000,1065004
2020-09-30,26.900000,27.450001,26.850000,27.400000,27.400000,862197
2020-10-01,27.700001,28.100000,27.500000,27.799999,27.799999,494937
2020-10-02,27.700001,28.350000,27.299999,28.299999,28.299999,350622
2020-10-05,28.299999,28.450001,27.650000,27.650000,27.650000,348936
2020-10-06,28.000000,28.049999,27.750000,27.750000,27.750000,286486
2020-10-07,27.799999,27.850000,27.250000,27.500000,27.500000,227955
2020-10-08,27.850000,28.200001,27.500000,28.000000,28.000000,266661
2020-10-09,28.150000,28.299999,27.950001,28.150000,28.150000,204318
2020-10-12,28.350000,29.150000,28.150000,29.049999,29.049999,362864
2020-10-13,29.150000,29.549999,29.000000,29.250000,29.250000,387531
2020-10-14,29.350000,29.650000,29.049999,29.200001,29.200001,191716
2020-10-15,29.049999,29.049999,28.698851,28.700001,28.700001,241986
2020-10-16,28.799999,29.650000,28.799999,29.500000,29.500000,452663
2020-10-19,29.350000,29.750000,29.150000,29.700001,29.700001,243236
2020-10-20,29.400000,29.650000,29.200001,29.200001,29.200001,198260
2020-10-21,29.350000,29.450001,29.000000,29.350000,29.350000,162277
2020-10-22,29.350000,29.500000,29.100000,29.200001,29.200001,186133
2020-10-23,29.000000,29.400000,29.000000,29.150000,29.150000,270711
2020-10-26,29.650000,29.799999,28.850000,28.850000,28.850000,293849
2020-10-27,28.000000,28.671240,27.290001,27.750000,27.750000,1110121
2020-10-28,27.549999,27.750000,26.299999,26.700001,26.700001,779560
2020-10-29,27.000000,27.000000,26.400000,26.650000,26.650000,193389
2020-10-30,26.450001,26.549999,26.200001,26.250000,26.250000,273134
2020-11-02,26.000000,26.549999,25.900000,26.049999,26.049999,457904
2020-11-03,26.600000,26.700001,26.450001,26.549999,26.549999,596269
2020-11-04,26.500000,27.500000,26.450001,27.049999,27.049999,364102
2020-11-05,27.600000,28.500000,27.500000,28.350000,28.350000,742083
2020-11-06,28.350000,29.049999,27.900000,28.950001,28.950001,459065
