log_return_vkco,log_return_tcs_il,log_return_poly_il,log_return_five_il
0.07676401621183811,0.10574505709690447,0.002177069074678732,0.0630581359671368
-0.06355378447503154,-0.0569548929274725,-0.04181922954238506,-0.007435015800951578
0.028462464663761452,-0.03163054388660566,0.035638515447358673,0.035194285435226305
0.006357300495466277,0.05694835187089543,-0.0014598542738655169,0.040245459479782725
0.07447002863848792,0.1033942982042839,0.026668247082161273,0.06237354951905684
-0.023810648693718447,0.0064205678029227616,-0.011085398696590682,-0.045220470292807444
-0.006042314455962698,0.011137744410456021,0.016051709010507825,0.019535818329815807
-0.003642930451252214,0.004735604745834029,0.06639454712444262,0.019161438901354282
-0.006101361023425888,0.010963304797269594,0.06350321718341329,-0.03056716488611208
-0.06445692511941156,-0.054413421723794174,-0.06317214616565649,-0.062650931223475
0.023226850609816555,-0.011579947430959421,0.024200003732024408,0.04288878826435497
-0.011545990997060796,0.00332226219197786,-0.0172727122994583,-0.018757028184478743
0.03174869831458027,-0.026892376899088983,0.016302936888074427,-0.01840108537089129
-0.02660068179717903,-0.0705760174061153,-0.011384087816478115,-0.010050371928538212
-0.005148016517401244,0.03060544907607777,0.06275823275183519,0.039609174170082535
0.06856267143729668,0.04167269640056808,0.04358315596158313,0.0360951679798924
-0.04057102200042869,0.03180184316087132,-0.015711009392926183,-0.03817774419106786
0.034528707544466006,0.03719102832608013,-0.004791863017646931,0.00830451125046888
0.016827379727279195,0.06751029152672863,0.005090593415686203,0.00891947579007389
0.0690722684096601,0.03498899185006556,-0.01686786981240552,0.023625769428335934
0.0011117288526904154,-0.004307257197580332,-0.008235520086428959,-0.015462492942179919
0.0,-0.03068173465248504,-0.007377838568984071,-0.009530364850693989
0.0,0.0014825799602226743,0.014701643047509583,0.0013670883645379602
0.0,0.024873264745139755,0.01628504023104175,0.01760363670819541
0.0,-0.021914682705394605,-0.0005984440633420789,-0.03482762374873835
0.007747631664032662,0.030547829850097647,-0.015990686180686053,0.05146694330644979
-0.031357497303166566,0.011396134730869582,0.008479760079114993,-0.003305722018616398
-0.0034188067487854975,0.008462673918733728,-0.02256881395956423,0.013158051464928933
-0.01611082027269837,-0.015570024377385687,0.013176228623089578,-0.019802627296179754
-0.014018921179330818,0.0042704691234522855,-0.004882524194500225,-0.008032171697264154
-0.00708391413011304,0.033522692038643644,0.03042861662219674,-0.01899646644408031
0.030340776294380145,0.02173998663640582,0.019977162596387057,0.0316844164990377
0.05261426060783558,0.02127739844728488,-0.004664731490655733,-0.006657747628233062
0.02583566732891489,0.050042512485897896,0.015081492348911379,0.01853127122175045
-0.017149402072954463,0.014907046696855077,-0.026543778020341764,0.011734195726055396
-0.02962372488951444,0.004920059428037751,0.0050125418235441935,-0.0065020058957532476
-0.004464293377809898,0.0537443954959191,-0.027129402682640566,0.017459253423050117
0.0011179990297544573,0.011560764261542747,-0.026954158590413307,0.005115100503243598
0.015521375902623556,0.03278982282299097,0.023321093740532334,-0.02322691513464742
-0.017758457309939826,-0.035091262207585086,-0.013127955292747927,-0.04267307442905448
-0.020362750509924515,-0.00461894558961069,-0.0036945854833616756,0.036781076830814524
0.012493007814056264,0.05516305392054405,-0.010854502602466475,0.03547614965492054
0.026727760284278566,-0.007696519364352711,-0.06805785505604481,-0.014039732848128351
-0.016620936181093903,-0.032532311845891664,-0.0006677796575364391,-0.015544419208552162
0.006681539333482647,0.02031666889013109,-0.05633357434229034,0.022588924692560585
0.047679669885404743,0.022100292355855804,0.009495411593489787,-0.010908032442728498
-0.0063693950373447175,-0.037866327940844026,0.024205884461112787,-0.02217964371097537
0.011646452138188542,0.0011343166275802855,0.027297398377844655,0.050798449016627965
-0.026668247082161294,-0.02177730823401926,0.021053409197832263,0.051919997654548404
0.0043150013014132795,0.03975532153948273,-0.007187224666105515,0.04082205404406651
0.0,-0.006703880042901351,-0.03775293840283724,-0.05279815544648931
0.01707618867990433,0.04921714965841279,-0.0030690561174178833,0.002406679862006008
0.01157303785891252,0.010615863745965407,0.006807378228025108,-0.025564387483859252
-0.020074683114233105,0.006315705203916103,0.007771622153380357,0.0092054346092709
-0.0021366994738006816,0.007318485356910381,0.029516319483818734,-0.003672066493513921
0.08209725945018138,0.027736702888267597,0.0019588644853329716,0.03907918542460833
0.08947149713662107,0.05710212496542979,0.02702867238791942,0.01172352265832506
0.01342297528709667,0.004773278752657812,0.005066508621278649,0.020191052237944426
0.006644542718668511,0.0,-0.02753936447333731,0.0017118976588175708
-0.006644542718668501,0.0,0.006149881820128184,0.014714357161684434
-0.004454350349380309,-0.009569499093074993,0.025487203123054396,0.008948606076502184
0.004454350349380375,-0.024332101843691386,0.0162250049136955,-0.0145823111178077
0.0,-0.004938182874548365,-0.03463822355371886,0.003946974226912768
0.04561046878920646,0.014742232232254182,0.008931478830245204,0.007289014609878268
0.035457354299575375,-0.009804049357705766,-0.003499287808046788,0.007236380033036091
0.05385149481058895,0.033901600936766266,0.004134208464296668,0.009384584081019115
0.00966191091173689,-0.004773278752657771,0.01605575179938547,0.0
-0.009661910911736859,-0.014458083175229775,-0.006580001807515932,-0.025036133106378346
-0.005842275624228291,0.007255170881171795,0.0072044164391056415,-0.006783576233145131
0.003898679326162304,0.016726793805313583,-0.0018744147943503039,-0.0017030092350830835
0.0038834223562018285,0.03721359634043427,0.008717365291254728,-0.0034148864966184926
-0.025516556622132893,-0.011481182373956254,-0.015935347358362145,-0.013199703653498221
0.007920833491444058,0.025086879474779014,0.012830718972064909,0.005760413477017859
0.00981362144832467,0.01342297528709667,-0.006864301523899256,0.01934076214132707
-0.01773445493976869,0.019802670869163434,0.01058870061488167,-0.015900420395952235
0.011857885743513609,0.00867680045270515,0.02508543898126923,0.010817099650341541
0.02713340822166998,0.05463547628843278,0.0072245949396307985,0.0577558916628284
-0.0038314606992726,0.02024360545701154,0.023711840043646685,0.025331249236202922
0.028384120391718115,-0.008048373262987872,0.05941778754069126,0.012428953047905238
-0.007490634415723993,-0.006079046076382115,-0.0035946395681506513,-0.0030927600776210666
0.007490634415724054,0.03593200922606337,0.06825390969459583,0.0015475112509569042
0.018484815357499264,-0.021804589886693215,-0.01669749203227357,0.0066787301941395255
0.010929107162227572,0.003999925333026051,0.01020817659252385,0.0
-0.02197890671877534,-0.040738832638985555,-0.022916846446751755,-0.02962032640596738
-0.02058066989283797,0.04472294157402038,0.009810498941451237,-0.009538943680073712
0.03711000827392036,0.017734454939768694,0.022179643710975375,0.013224207178176935
0.00544956833769292,0.0,-0.005174655790017474,0.00105034149690884
0.00901719365018864,0.026976549675387543,0.061615966694969306,0.01820599121681592
-0.030996100368964025,-0.0019029121232716911,-0.022195732391784323,-0.01036270917901832
-0.003710579396535713,-0.015355388083194537,0.0034851914789603357,0.010878066063850953
0.007407441277861818,-0.04348511193973889,0.0004968944201617485,-0.010878066063851
-0.003696861881326203,-0.0040485885260002205,-0.041329243533455545,0.002081114120492513
-0.003710579396535713,-0.022565059992089676,0.028077393148317593,-0.025797692821140483
0.040078223567410524,-0.006243474886032549,0.004269754069310304,0.03407928787966639
0.019452390900544878,-0.021097828074366082,-0.009063506153346964,-0.006723531922743447
0.0017498167500579935,0.029413842562371017,0.02842375343788832,-0.007291777195098079
-0.015859363240107623,0.008247469430017265,-0.011372186835853169,0.00832914757972349
0.05022700674431538,0.028341938082114354,-0.011000110918679815,-0.0005185636419589782
-0.03611746025426582,-0.02016197410338211,-0.011376686982107934,-0.012526233231782903
0.012184694042637589,0.026132220692585282,-0.0030557701394778847,-0.011621974294474622
0.017153079226249493,0.023530418967964508,0.001783667182024911,0.01214694148951859
0.040005334613699206,0.026770279824295463,-0.006128721941373387,-0.007905153468700406
0.011373022482447074,-0.013295542481244727,0.014242356715543168,-0.0058370289653995695
-0.0016168475370825818,-0.035023034789562986,-0.020408871631207123,-0.017718691741646576
-0.0016194335523028827,-0.028114342214037594,0.04436211265370003,-0.00870516970095866
0.05517547667156997,0.006091470612429424,0.0019704439872987385,-0.03390146876631529
-0.051939195582184454,-0.0020263836310616574,-0.034546614421911495,-0.0005654509462096933
-0.036188191602171134,-0.026723070140753393,-0.02423423574565522,-0.0028321458017604223
-0.034074846884502526,-0.01257874001276813,0.0015645374768940444,-0.0017030092350830835
-0.001734640534431195,0.04738266220746032,0.04633050504542142,-0.010854176673098893
-0.04255957969657302,-0.03688938693206101,-0.018326105950219645,0.008009139151718603
0.03208831455150045,0.002085464737368723,-0.0142896026782935,-0.01840187141113107
-0.0017558915528806645,0.014478019180653235,0.023118011639587946,0.0063639498317107305
-0.005286426408221963,-0.014478019180653225,0.0090000607507382,-0.0017316310493159137
0.043221940697656724,0.02469261259037163,-0.03830525376758262,0.011487805994680574
0.005063369467527905,0.032002731086173734,0.008497540510440719,0.02537486089700414
-0.025576840917369024,0.036719100962880585,0.0,-0.00782561321046331
-0.008673080952537576,0.005676458004805122,-0.03602582225676206,0.05087235843211843
0.010398672377693608,-0.005676458004805191,-0.0645030796249237,0.007968143194150089
-0.020906684819313712,-0.02887592350185452,-0.03549644054278724,-0.020310639394696645
0.03630479888629224,0.015504186535965254,-0.0014699399971487182,0.02821579286339705
0.038306064904882704,0.05971923470162228,-0.015118118086750112,0.022321223467767253
-0.07813823964483291,-0.04824687156219996,0.0112861310837147,-0.005146717684005908
-0.01602880294020922,-0.013397253013362026,-0.00919751328729845,-0.021382797273515417
-0.016289952979268572,-0.001928679442050427,-0.015923424925708834,-0.02454763100410982
-0.014706147389695449,0.009606221805439933,0.01979075088214394,-0.0027049516818825553
0.014706147389695487,0.011407005600559234,0.0032607113520725837,0.002164557180755436
0.014492971331343136,-0.01715965809000895,0.0038399101975037857,-0.006507669563703828
0.017825784588134462,-0.013552966404703569,0.0,-0.00600266476339153
-0.023236041345158547,0.0019474591949007437,-0.0026568281310852316,0.01736340397616886
0.0036101122240997934,-0.00781257864729879,-0.02453743692751549,-0.0075593770462758555
-0.009049835519917927,-0.015810606026642204,0.00874685112129655,-0.010899344658576192
0.018018505502678212,-0.003992021269537561,0.000600420312243718,-0.0005480953823152442
0.005342844410495446,0.03343477608623742,0.025190248828558495,0.011447440040891436
0.0314710942888124,-0.049564158016120984,0.0008775779413589422,0.03305196870605811
0.006861124803353793,-0.02886798400085224,0.009023493041352568,-0.010013285641883321
-0.0017108301570546807,0.028867984000852265,0.025462683029816687,0.030257917619144845
-0.01727158591203041,-0.026778077327740388,-0.012221269064444342,-0.0223443177880347
0.027493105736993834,-0.01896794446046359,0.01222126906444419,0.03002295812308851
0.006756816132912978,-0.034635452609893834,0.005633817718256064,0.019192482806858608
-0.016978335957876237,-0.051989198394176046,-0.010447645504838468,-0.028928685649129704
0.005123802753294656,0.04978408178299955,0.0025513833826129447,-0.0020619080001474193
-0.0051238027532946465,0.03684056922107022,0.0050833207456107725,-0.0088106301387883
-0.0017138307243095403,0.01687803778735173,-0.008486613877318694,0.009842115571842955
-0.010344919842392773,0.018653390591133835,0.007923074837327427,-0.035146550535231004
-0.03887415276166506,0.05977875142583926,-0.00423669607032491,-0.02870484073305213
-0.038572237333056786,-0.06389398357094599,-0.057374883880507876,-0.025036133106378346
-0.0018744522475331543,-0.012448251772915355,-0.002100525903612421,-0.011331622989608648
-0.015123161574220773,-0.0020899066731118634,-0.015133460730376682,0.0011389808095908344
-0.007648259225973493,0.018653390591133835,0.03004130986964166,0.010192642180017697
0.01901198021150453,0.04418393276066297,0.02945248605423009,-0.00621649368745128
0.018657258300749362,0.038540413822229266,0.008583743691391435,0.03673198296859144
0.04694006184984794,0.03528681728253341,0.04239340877454452,0.0
0.02094320838755697,0.012692826798419097,0.028269482457584958,0.0038179484610493444
