Date,Open,High,Low,Close,Adj Close,Volume
2020-02-11,26.150000,26.700001,25.950001,26.549999,25.358395,377702
2020-02-12,26.650000,26.650000,25.775000,26.350000,25.167374,220555
2020-02-13,26.250000,26.299999,25.961000,26.100000,24.928593,180552
2020-02-14,26.049999,26.049999,25.250000,25.400000,24.260012,305223
2020-02-17,25.600000,25.600000,25.200001,25.299999,24.164497,172526
2020-02-18,25.350000,25.600000,25.000000,25.100000,23.973475,116206
2020-02-19,24.850000,25.650000,24.850000,25.500000,24.355524,176569
2020-02-20,25.799999,26.000000,25.250000,25.250000,24.116741,193277
2020-02-21,25.350000,25.700001,25.150000,25.400000,24.260012,131379
2020-02-24,24.850000,25.000000,24.200001,24.250000,23.161625,244710
2020-02-25,24.500000,24.700001,24.150000,24.150000,23.066113,188052
2020-02-26,23.750000,24.600000,23.299999,23.950001,22.875092,452500
2020-02-27,23.900000,24.299999,23.150000,23.600000,22.540796,325666
2020-02-28,22.950001,22.950001,20.400000,21.900000,20.917097,1135764
2020-03-02,22.549999,22.850000,20.400000,21.200001,20.248516,1013597
2020-03-03,21.150000,21.850000,20.700001,21.450001,20.487293,634205
2020-03-04,21.000000,22.150000,21.000000,22.000000,21.012608,510524
2020-03-05,22.000000,22.200001,21.799999,22.049999,21.060362,407744
2020-03-06,20.850000,21.100000,14.760000,17.000000,16.237013,2913484
2020-03-09,16.480000,16.542250,10.000000,14.080000,13.448069,945159
2020-03-10,15.240000,16.299999,14.173800,15.500000,14.804337,1516802
2020-03-11,15.980000,17.180000,15.580000,15.600000,14.899849,2560371
2020-03-12,15.240000,15.240000,12.820000,12.940000,12.359234,1550040
2020-03-13,14.360000,14.780000,13.760000,14.340000,13.696401,1482768
2020-03-16,14.680000,14.680000,12.640000,13.220000,12.626668,887011
2020-03-17,13.620000,13.800000,12.240000,12.540000,11.977185,514384
2020-03-18,12.000000,12.060000,10.720000,11.200000,10.697328,715654
2020-03-19,11.400000,11.880000,10.620000,11.740000,11.213092,424490
2020-03-20,12.680000,12.900000,12.180000,12.440000,11.881675,404707
2020-03-23,12.980000,13.000000,11.080000,11.600000,11.079374,288337
2020-03-24,12.800000,12.800000,11.760000,12.020000,11.480525,333242
2020-03-25,12.840000,13.000000,11.820000,12.480000,11.919879,1132405
2020-03-26,12.040000,12.280000,11.680000,12.160000,11.813019,369928
2020-03-27,12.040000,12.100000,10.940000,10.980000,10.666689,227751
2020-03-30,11.240000,11.740000,10.320000,10.400000,10.103238,540292
2020-03-31,10.740000,11.740000,10.460000,11.560000,11.230140,886220
2020-04-01,11.400000,11.400000,10.900000,10.920000,10.608401,159308
2020-04-02,11.260000,11.500000,10.340000,10.580000,10.278102,724511
2020-04-03,10.620000,11.320000,10.620000,11.200000,10.880411,279601
2020-04-06,11.540000,12.560000,11.280000,12.420000,12.065598,486715
2020-04-07,12.520000,13.720000,12.500000,12.500000,12.143316,758186
2020-04-08,12.400000,12.820000,11.940000,12.640000,12.279322,276522
2020-04-09,13.000000,13.380000,12.520000,12.700000,12.337609,340494
2020-04-14,13.000000,13.120000,12.560000,12.840000,12.473614,501020
2020-04-15,12.920000,12.920000,12.140000,12.160000,11.813019,399361
2020-04-16,12.260000,12.440000,11.960000,12.020000,11.677013,918647
2020-04-17,12.460000,13.580000,11.840000,12.060000,11.715872,579542
2020-04-20,12.120000,12.120000,11.600000,11.740000,11.405003,335997
2020-04-21,11.320000,11.380000,10.720000,10.940000,10.627830,955066
2020-04-22,10.900000,11.320000,10.760000,11.280000,10.958128,732024
2020-04-23,11.600000,11.840000,11.320000,11.760000,11.424432,734664
2020-04-24,11.520000,12.480000,11.520000,12.140000,11.793589,402306
2020-04-27,12.180000,12.700000,11.800000,12.600000,12.240464,262568
2020-04-28,12.600000,13.560000,12.560000,13.480000,13.095351,722114
2020-04-29,13.400000,14.040000,13.400000,13.960000,13.561655,718638
2020-04-30,14.240000,14.240000,13.600000,13.900000,13.503367,568670
2020-05-01,13.900000,14.180000,13.280000,13.480000,13.095351,139532
2020-05-04,13.460000,13.660000,13.160000,13.500000,13.114781,202579
2020-05-05,13.920000,13.960000,13.640000,13.840000,13.445081,158694
2020-05-06,14.000000,14.040000,13.540000,13.540000,13.153641,202946
2020-05-07,13.720000,14.220000,13.640000,13.960000,13.561655,157554
2020-05-11,14.140000,14.360000,13.920000,14.120000,13.717090,216239
2020-05-12,14.140000,14.300000,13.940000,14.240000,13.833666,186317
2020-05-13,14.140000,14.640000,13.740000,14.020000,13.619945,407745
2020-05-14,14.000000,14.380000,13.940000,14.080000,13.678231,371949
2020-05-15,14.360000,14.820000,14.360000,14.560000,14.144535,587002
2020-05-18,14.680000,15.020000,14.680000,14.880000,14.455404,659777
2020-05-19,15.000000,15.200000,14.680000,15.200000,14.766273,603672
2020-05-20,15.220000,16.080000,15.080000,15.980000,15.524015,430275
2020-05-21,16.160000,16.639999,15.960000,16.219999,15.757166,562845
2020-05-22,16.160000,16.520000,15.800000,16.299999,15.834884,294763
2020-05-26,16.900000,17.420000,16.900000,17.200001,16.709202,726871
2020-05-27,17.080000,17.980000,17.080000,17.400000,16.903498,466182
2020-05-28,17.600000,18.240000,17.600000,17.980000,17.608624,808428
2020-05-29,17.940001,18.020000,17.020000,17.360001,17.001431,1284097
2020-06-01,17.719999,18.080000,17.020000,17.280001,16.923084,437762
2020-06-02,17.500000,18.299999,17.200001,18.260000,17.882841,902668
2020-06-03,18.540001,18.559999,17.920000,18.120001,17.745735,504779
2020-06-04,18.059999,18.120001,17.440001,17.540001,17.177713,311003
2020-06-05,17.660000,17.900000,17.620001,17.900000,17.530277,362470
2020-06-08,18.000000,18.500000,17.780001,18.299999,17.922014,644029
2020-06-09,18.400000,18.400000,17.200001,17.620001,17.256062,674963
2020-06-10,17.660000,17.799999,17.340000,17.639999,17.275646,537347
2020-06-11,17.260000,17.600000,17.040001,17.260000,16.903496,625302
2020-06-12,17.700001,18.160000,17.100000,17.959999,17.589037,544996
2020-06-15,17.420000,18.120001,17.260000,17.840000,17.471518,746216
2020-06-16,18.100000,19.100000,18.100000,18.740000,18.352926,1524034
2020-06-17,19.040001,19.080000,18.700001,18.940001,18.548796,1031001
2020-06-18,18.740000,19.180000,18.740000,19.059999,18.666317,541727
2020-06-19,19.200001,19.459999,19.120001,19.200001,18.803427,442427
2020-06-22,19.320000,19.879999,18.020000,19.740000,19.332272,920134
2020-06-23,19.900000,21.200001,19.900000,20.900000,20.468311,835480
2020-06-24,21.400000,21.750000,20.797400,21.000000,20.566246,276748
2020-06-25,20.600000,21.250000,20.400000,21.000000,20.566246,614966
2020-06-26,21.299999,21.750000,21.000000,21.000000,20.566246,668571
2020-06-29,20.549999,21.200001,20.200001,20.799999,20.370377,425609
2020-06-30,20.650000,20.900000,19.780001,20.299999,19.880705,446531
2020-07-01,20.850000,20.850000,19.900000,20.200001,19.782772,172754
2020-07-02,20.500000,20.500000,19.959999,20.500000,20.076574,294348
2020-07-03,20.450001,20.799999,20.299589,20.299999,19.880705,137122
2020-07-06,20.500000,21.150000,20.500000,21.000000,20.566246,441681
2020-07-07,20.700001,21.000000,20.549999,20.900000,20.468311,250121
2020-07-08,20.400000,20.750000,20.299999,20.600000,20.174509,76085
2020-07-09,20.500000,21.000000,20.500000,20.750000,20.321409,203732
2020-07-10,20.299999,21.299999,20.299999,21.100000,20.664181,267248
2020-07-13,21.250000,21.950001,21.250000,21.900000,21.447657,246373
2020-07-14,21.500000,21.900000,21.350000,21.650000,21.202822,335566
2020-07-15,21.900000,22.250000,21.650000,22.200001,21.741461,175192
2020-07-16,22.200001,22.700001,22.049999,22.500000,22.035265,142363
2020-07-17,22.799999,23.400000,22.600000,22.950001,22.475971,314340
2020-07-20,22.900000,23.400000,22.700001,23.150000,22.671837,300095
2020-07-21,22.950001,24.700001,22.950001,24.450001,23.944988,440191
2020-07-22,24.500000,25.200001,24.450001,24.950001,24.434660,272615
2020-07-23,25.000000,25.250000,23.950001,24.750000,24.238789,379214
2020-07-24,24.100000,24.600000,24.000000,24.600000,24.091888,150168
2020-07-27,24.500000,25.700001,24.500000,25.500000,24.973299,497269
2020-07-28,25.500000,26.450001,24.850000,24.950001,24.434660,774502
2020-07-29,24.900000,25.500000,24.750000,25.049999,24.532595,244586
2020-07-30,24.650000,24.750000,23.400000,24.049999,23.553249,429600
2020-07-31,24.100000,25.299999,24.100000,25.150000,24.630527,582930
2020-08-03,25.400000,25.750000,25.100000,25.600000,25.071236,384326
2020-08-04,25.950001,25.950001,25.450001,25.600000,25.071236,117704
2020-08-05,25.799999,26.500000,25.650000,26.299999,25.756775,145448
2020-08-06,26.299999,27.299999,25.950001,26.250000,25.707809,371090
2020-08-07,26.200001,26.650000,25.850000,25.850000,25.316071,277592
2020-08-10,25.100000,26.350000,24.400000,24.750000,24.238789,1089410
2020-08-11,25.000000,25.799999,24.500000,24.650000,24.140856,463041
2020-08-12,24.650000,24.799999,23.900000,24.100000,23.602217,373685
2020-08-13,23.900000,24.500000,23.900000,23.950001,23.455315,343515
2020-08-14,24.000000,24.100000,23.049999,23.450001,22.965643,450681
2020-08-17,23.299999,24.400000,23.299999,24.150000,23.651184,619465
2020-08-18,24.000000,24.549999,23.850000,24.350000,23.847052,340612
2020-08-19,24.350000,25.200001,23.950001,25.049999,24.532595,405112
2020-08-20,24.850000,24.950001,24.150000,24.549999,24.236425,1613255
2020-08-21,24.549999,25.500000,24.549999,25.200001,24.878126,263938
2020-08-24,25.350000,26.000000,24.963301,25.799999,25.470459,131029
2020-08-25,26.250000,26.650000,25.950001,26.500000,26.161520,694983
2020-08-26,26.600000,26.750000,26.100000,26.150000,25.815989,225904
2020-08-27,26.049999,26.350000,24.850000,25.250000,24.927486,295756
2020-08-28,25.549999,25.600000,24.500000,24.549999,24.236425,461916
2020-09-01,25.100000,25.250000,24.450001,24.700001,24.384510,455643
2020-09-02,24.450001,24.799999,24.200001,24.650000,24.335148,296264
2020-09-03,24.500000,24.650000,23.700001,24.000000,23.693453,540703
2020-09-04,23.850000,24.200001,23.000000,23.700001,23.397285,373803
2020-09-07,23.700001,25.049999,23.450001,24.850000,24.532595,364680
2020-09-08,25.000000,25.250000,23.650000,23.950001,23.644091,281499
2020-09-09,24.150000,24.200001,23.650000,24.000000,23.693453,388203
2020-09-10,24.200001,24.650000,24.000000,24.350000,24.038980,491057
2020-09-11,24.500000,24.750000,24.000000,24.000000,23.693453,460344
2020-09-14,24.250000,24.750000,23.950001,24.600000,24.285788,279626
2020-09-15,24.700001,25.500000,24.500000,25.400000,25.075569,401634
2020-09-16,25.400000,26.600000,25.400000,26.350000,26.013437,667818
2020-09-17,26.000000,26.600000,25.850000,26.500000,26.161520,320657
2020-09-18,26.500000,26.750000,26.350000,26.350000,26.013437,360005
2020-09-21,25.950001,26.150000,25.049999,25.600000,25.273016,408327
2020-09-22,25.549999,26.400000,25.549999,26.000000,25.667906,420639
2020-09-23,27.850000,28.400000,27.000000,27.600000,27.247471,4028910
2020-09-24,27.100000,27.370510,26.000000,26.299999,25.964073,1174092
2020-09-25,26.450001,26.450001,25.250000,25.950001,25.618546,922631
2020-09-28,25.799999,26.250000,25.799999,25.900000,25.569181,461694
2020-09-29,26.000000,26.400000,25.500000,26.150000,25.815989,215615
2020-09-30,25.799999,26.500000,25.799999,26.450001,26.112160,1230718
2020-10-01,26.549999,26.700001,25.900000,26.000000,25.667906,467650
2020-10-02,25.799999,25.850000,25.549999,25.650000,25.322376,511716
2020-10-05,25.600000,25.700001,25.299999,25.700001,25.371738,506579
2020-10-06,25.650000,25.900000,25.250000,25.500000,25.174292,412129
2020-10-07,25.299999,25.450001,24.950001,25.100000,24.779402,237697
2020-10-08,25.000000,25.100000,24.799999,25.000000,24.680679,294213
2020-10-09,25.000000,26.100000,24.750000,25.850000,25.519821,543962
2020-10-12,25.650000,26.100000,24.549999,24.600000,24.285788,1825166
2020-10-13,24.600000,24.750000,23.750000,23.900000,23.594728,784095
2020-10-14,23.700001,25.299999,23.700001,24.600000,24.285788,1042616
2020-10-15,24.600000,26.861900,23.700001,23.950001,23.644091,502475
2020-10-16,23.950001,24.000000,22.450001,23.500000,23.199837,1796813
2020-10-19,23.250000,23.500000,22.650000,22.700001,22.410057,794380
2020-10-20,22.700001,23.600000,21.350000,21.549999,21.274744,1532981
2020-10-21,21.900000,22.799999,21.900000,22.650000,22.360695,505353
2020-10-22,22.400000,23.650000,22.400000,23.500000,23.199837,566581
2020-10-23,23.400000,24.000000,22.876200,23.900000,23.594728,220398
2020-10-26,23.850000,24.950001,22.876200,24.350000,24.038980,601264
2020-10-27,24.350000,26.049999,24.100000,25.850000,25.519821,1042296
2020-10-28,25.250000,26.100000,24.250000,24.250000,23.940258,1176305
2020-10-29,24.549999,24.750000,23.191509,23.950001,23.644091,274660
2020-10-30,23.450001,23.900000,23.299999,23.900000,23.594728,325527
2020-11-02,23.250000,24.450001,23.000000,24.350000,24.038980,217667
2020-11-03,24.400000,25.549999,24.299999,25.450001,25.124931,223402
2020-11-04,25.400000,26.600000,25.400000,26.450001,26.112160,278399
2020-11-05,25.750000,27.650000,25.600000,27.400000,27.050022,619181
2020-11-06,26.850000,28.049999,26.500000,27.750000,27.395554,456582
